"No","X1.transaction.date","X2.house.age","X3.distance.to.the.nearest.MRT.station","X4.number.of.convenience.stores","X5.latitude","X6.longitude","Y.house.price.of.unit.area"
29,2013.5,0.130563233084611,-0.417085561213038,-0.0319813009421818,24.97419,121.53797,47
30,2013.083,-0.931540469114237,-0.501257490803408,0.307512509059441,24.97563,121.54694,57.1
31,2013.5,0.718670241740171,2.72227096885091,-1.38995654094867,24.94826,121.49587,22.1
32,2012.75,1.04344575398279,-0.249171934083441,0.986500129062685,24.98281,121.53408,25
33,2012.75,1.77199622739192,-0.471680899249219,-1.05046273094705,24.97349,121.53451,34.2
34,2013.25,-0.106435113687033,-0.602349187169736,0.647006319061063,24.97841,121.54281,49.3
35,2012.75,-0.20298999570511,-0.696071634436112,0.986500129062685,24.98419,121.54243,55.1
36,2013.5,-0.334655743911578,2.37343280011983,-1.38995654094867,25.01459,121.51816,27.3
37,2012.917,-0.264434011534795,0.674365613084429,-0.710968920945427,24.96386,121.51458,22.9
38,2013.167,-0.501432358306439,0.218882189068284,-1.05046273094705,24.95204,121.54842,25.3
39,2012.667,-1.28264913099815,-0.400855988064613,0.647006319061063,24.97201,121.54722,47.7
40,2013.167,-0.132768263328327,-0.629549836087159,0.307512509059441,24.98203,121.54348,46.2
41,2013,-0.360988893552872,2.37549046611765,-1.38995654094867,24.94155,121.50381,15.9
42,2013.5,-0.0801019640457389,2.36326648806049,-1.38995654094867,24.94297,121.50342,18.2
43,2013.417,1.61399732954416,-0.447206796435653,0.307512509059441,24.96305,121.53758,34.7
44,2012.75,1.46477614824349,-0.452495243670573,0.647006319061063,24.98748,121.54301,34.1
45,2013.583,-1.31775999718654,-0.436102768662636,-0.0319813009421818,24.97445,121.54765,53.9
46,2013.083,1.65788591227965,-0.471485512096711,1.32599393906431,24.97015,121.54494,38.3
47,2013.417,0.350006146762059,-0.491180315218755,1.66548774906593,24.9703,121.54458,42
48,2013.583,1.59644189644996,-0.351115775147752,-0.371475110943804,24.97563,121.53715,61.5
49,2013.417,0.569449060439506,2.7904575988497,-1.38995654094867,24.94684,121.49578,13.4
50,2012.667,1.0258903208886,2.71487779155953,-1.05046273094705,24.94925,121.49542,13.2
51,2013.417,0.350006146762059,-0.452684133764482,-0.0319813009421818,24.974,121.53842,44.2
52,2013.083,1.19266693528346,0.534438778962761,-1.05046273094705,24.95402,121.55282,20.7
53,2013.583,1.26288866766024,0.281032100839339,-0.371475110943804,24.97419,121.5175,27
54,2013.083,-0.387322043194166,-0.468782101860061,0.307512509059441,24.96515,121.53737,38.9
55,2013.083,-0.141545979875424,-0.629549836087159,0.307512509059441,24.98203,121.54348,51.7
56,2012.833,1.22777780147185,0.0608079610250931,-1.38995654094867,24.94968,121.53009,13.7
57,2013.417,1.39455441586671,-0.564638912108702,1.32599393906431,24.97254,121.54059,41.9
58,2012.917,-1.24753826480976,-0.814042966356685,0.986500129062685,24.95744,121.53711,53.5
59,2013.5,1.10488976981248,2.71487779155953,-1.05046273094705,24.94925,121.49542,22.6
60,2013.083,-0.387322043194166,-0.592525793032562,0.307512509059441,24.95776,121.53438,42.4
61,2013.417,-0.589209523777418,0.671353196402207,-0.710968920945427,24.96365,121.51471,21.3
62,2013.5,-1.089539366962,-0.653053420964361,0.647006319061063,24.97585,121.54516,63.2
63,2012.917,-0.0449910978573474,0.865211163166919,-0.371475110943804,24.96303,121.51254,27.7
64,2013.583,-1.32653771373364,-0.436102768662636,-0.0319813009421818,24.97445,121.54765,55
65,2013.333,-0.0186579482160536,-0.0698277623700056,-1.38995654094867,24.96305,121.54915,25.3
66,2013.417,1.96510599142807,-0.760744385754213,1.32599393906431,24.97635,121.54329,44.3
67,2013,-1.46698117848721,-0.705407194551391,0.647006319061063,24.96571,121.54089,50.7
68,2013.5,-0.808652437454866,-0.775745301735587,0.307512509059441,24.96674,121.54067,56.8
69,2013.417,1.11366748635958,-0.490973756294753,0.647006319061063,24.97964,121.53805,36.2
70,2012.833,-0.457543775570949,-0.413514952118236,0.307512509059441,24.98746,121.54391,42
71,2013.583,-0.975429051849726,-0.787118355274065,1.66548774906593,24.97433,121.5431,59
72,2013.083,1.56133103026157,-0.351115775147752,-0.371475110943804,24.97563,121.53715,40.8
73,2013.583,1.29799953384863,-0.522412230532149,1.32599393906431,24.97587,121.53913,36.3
74,2013.167,-0.343433460458676,2.37549046611765,-1.38995654094867,24.94155,121.50381,20
75,2012.917,-0.95787361875553,-0.558056282493787,2.00498155906755,24.98343,121.53762,54.4
76,2013.5,-0.475099208665145,0.218882189068284,-1.05046273094705,24.95204,121.54842,29.5
77,2013.583,1.59644189644996,-0.370399916626872,-0.371475110943804,24.97723,121.53767,36.8
78,2012.833,0.244673548196884,0.872540954520744,-0.371475110943804,24.96322,121.51237,25.6
79,2012.917,1.79832937703321,-0.421079588370696,-0.710968920945427,24.97598,121.53381,29.8
80,2013,0.0252306345194359,0.262220739221945,-1.05046273094705,24.95182,121.54887,26.5
81,2013.5,-0.518987791400635,-0.436102768662636,-0.0319813009421818,24.97445,121.54765,40.3
82,2013,1.14877835254797,-0.559452278535978,0.647006319061063,24.96427,121.53964,36.8
83,2013.083,-0.396099759741264,-0.739199664044674,0.986500129062685,24.96725,121.54252,48.1
84,2012.917,0.666003942457584,1.28634337065025,-0.371475110943804,24.96056,121.50831,17.7
85,2013.083,-0.229323145346404,-0.555106459424898,0.986500129062685,24.96735,121.54464,43.7
86,2012.75,-1.55475834395819,-0.590216405630228,1.66548774906593,24.96853,121.54413,50.8
87,2012.833,-1.39675944611043,0.294675131573477,-1.05046273094705,24.9512,121.549,27
88,2013.583,-0.0713242474986412,2.36326648806049,-1.38995654094867,24.94297,121.50342,18.3
89,2012.917,-0.773541571266474,0.255559669509308,-1.38995654094867,24.98573,121.52758,48
90,2013.5,0.464116461874332,2.26926355802044,-1.38995654094867,24.94783,121.50243,25.3
91,2012.833,-1.55475834395819,-0.641680636816118,-1.05046273094705,24.9748,121.53059,45.4
92,2013.25,-0.755986138172278,0.252062350404802,-1.38995654094867,24.98569,121.5276,43.2
93,2012.917,0.253451264743982,1.09797066445656,-0.0319813009421818,24.96108,121.51046,21.8
94,2012.917,1.24533323456605,0.0494753477147743,-1.38995654094867,24.9492,121.53076,16.1
95,2012.917,2.03532772380486,-0.725996214787469,0.307512509059441,24.9663,121.54026,41
96,2012.917,-0.852541020190355,-0.775745301735587,0.307512509059441,24.96674,121.54067,51.8
97,2013.417,-0.992984484943922,-0.787118355274065,1.66548774906593,24.97433,121.5431,59.5
98,2013.083,0.938113155417619,-0.36957431479024,-0.371475110943804,24.97746,121.53299,34.6
99,2013.417,-0.115212830234131,-0.629549836087159,0.307512509059441,24.98203,121.54348,51
100,2013.417,-0.992984484943922,-0.787118355274065,1.66548774906593,24.97433,121.5431,62.2
101,2013.5,-0.0186579482160536,-0.0943944086523996,-0.0319813009421818,24.98872,121.53411,38.2
102,2012.833,-0.439988342476754,-0.723991634512344,-1.05046273094705,24.97371,121.52984,32.9
103,2013.083,-1.45820346194011,-0.705407194551391,0.647006319061063,24.96571,121.54089,54.4
104,2012.75,-1.55475834395819,-0.693676042158706,0.647006319061063,24.95618,121.53844,45.7
105,2012.667,1.31555496694283,-0.547844491024256,0.647006319061063,24.96398,121.5425,30.5
106,2012.833,-1.55475834395819,-0.626639629229241,0.647006319061063,24.97744,121.54458,71
107,2013.083,-0.0449910978573474,-0.708629101757227,1.32599393906431,24.97707,121.54308,47.1
108,2013.333,-0.483876925212243,0.218882189068284,-1.05046273094705,24.95204,121.54842,26.6
109,2013.417,1.20144465183056,-0.38933630700609,-0.710968920945427,24.9726,121.53561,34.1
110,2013.583,-1.20364968207427,0.842629130589321,-0.371475110943804,24.96299,121.51284,28.4
111,2013.083,-0.843763303643257,-0.775745301735587,0.307512509059441,24.96674,121.54067,51.6
112,2013.583,1.36822126622542,-0.703004312891165,0.986500129062685,24.97701,121.54224,39.4
113,2013.417,-0.685764405795495,0.807014949250754,-0.371475110943804,24.96044,121.51462,23.1
114,2013.333,-0.255656294987697,-0.547198984482697,0.647006319061063,24.96172,121.53812,7.6
115,2012.667,1.13122291945377,-0.744822313635344,1.32599393906431,24.98155,121.54142,53.3
116,2013.083,0.253451264743982,-0.274120084477484,-0.710968920945427,24.98092,121.54739,46.4
117,2013,1.15755606909507,4.20914105273897,-1.05046273094705,24.94375,121.47883,12.2
118,2013,-0.360988893552872,2.46687238763987,-1.38995654094867,24.93885,121.50383,13
119,2013.5,0.666003942457584,0.396032415018154,-0.371475110943804,24.96622,121.51709,30.6
120,2013.5,-0.0976573971399347,-0.629549836087159,0.307512509059441,24.98203,121.54348,59.6
121,2013.167,-0.387322043194166,-0.468782101860061,0.307512509059441,24.96515,121.53737,31.3
122,2013.5,-0.360988893552872,-0.468782101860061,0.307512509059441,24.96515,121.53737,48
123,2013.25,1.21022236837765,-0.530015849136204,-0.0319813009421818,24.98199,121.54464,32.5
124,2013.417,-1.55475834395819,-0.711868519328313,-1.38995654094867,24.9711,121.5317,45.5
125,2012.917,-0.685764405795495,-0.637593670027523,0.986500129062685,24.97528,121.54541,57.4
126,2013.167,-1.45820346194011,-0.705407194551391,0.647006319061063,24.96571,121.54089,48.6
127,2013.083,1.83344024322161,-0.221213743979833,-0.0319813009421818,24.97838,121.53477,62.9
128,2013.25,-1.22120511516847,-0.55464540596162,0.307512509059441,24.98085,121.54391,55
129,2013.083,2.07043858999325,-0.759755327431114,0.647006319061063,24.96674,121.54039,60.7
130,2013.417,1.82466252667451,-0.686986924168701,0.986500129062685,24.98086,121.54162,41
131,2013.25,1.04344575398279,-0.434477870153456,1.32599393906431,24.98092,121.53653,37.5
132,2013.5,-1.20364968207427,0.842629130589321,-0.371475110943804,24.96299,121.51284,30.7
133,2013.167,0.780114257569857,-0.47628794765544,0.307512509059441,24.97433,121.53863,37.5
134,2012.833,0.0252306345194359,-0.562940010517429,1.32599393906431,24.9866,121.54082,39.5
135,2012.667,1.37699898277251,-0.710649132354631,0.647006319061063,24.96604,121.54211,42.2
136,2012.917,0.104230083443317,-0.0591475488219547,-1.38995654094867,24.96357,121.54951,20.8
137,2012.75,-0.554098657589026,-0.549332079746211,0.307512509059441,24.97937,121.54245,46.8
138,2013.5,-0.360988893552872,-0.605981359856386,0.647006319061063,24.96495,121.54277,47.4
139,2013.167,-0.676986689248397,-0.112049927698508,-1.38995654094867,24.97843,121.52406,43.5
140,2012.667,-0.422432909382558,-0.468782101860061,0.307512509059441,24.96515,121.53737,42.5
141,2013.25,-0.132768263328327,-0.629549836087159,0.307512509059441,24.98203,121.54348,51.4
142,2013.333,-1.10709480005619,0.377099827795189,-0.371475110943804,24.97213,121.51627,28.9
143,2013.417,0.183229532367198,-0.351220361944715,0.307512509059441,24.97017,121.54647,37.5
144,2013.5,-0.360988893552872,-0.468782101860061,0.307512509059441,24.96515,121.53737,40.1
145,2013.083,-0.510210074853537,0.218882189068284,-1.05046273094705,24.95204,121.54842,28.4
146,2012.917,-1.37042629646913,-0.501257490803408,0.307512509059441,24.97563,121.54694,45.5
147,2012.75,-1.55475834395819,-0.711868519328313,-1.38995654094867,24.9711,121.5317,52.2
148,2012.75,-1.27387141445106,-0.470643429916315,1.32599393906431,24.97017,121.54494,43.2
149,2013.5,-0.115212830234131,2.13666413827994,-1.38995654094867,24.93293,121.51203,45.1
150,2012.667,1.50866473097898,-0.716603290398704,1.32599393906431,24.97349,121.54245,39.7
151,2013.25,1.58766417990286,-0.723514496867411,0.986500129062685,24.96719,121.54269,48.5
152,2013.5,-1.12465023315039,-0.551547655960966,1.66548774906593,24.98118,121.53788,44.7
153,2013.333,-0.501432358306439,0.218882189068284,-1.05046273094705,24.95204,121.54842,28.9
154,2013.25,-0.984206768396824,-0.560739567695264,0.647006319061063,24.95418,121.53713,40.9
155,2013.5,-0.0713242474986412,2.36326648806049,-1.38995654094867,24.94297,121.50342,20.7
156,2013.167,-0.343433460458676,2.37549046611765,-1.38995654094867,24.94155,121.50381,15.6
157,2013.583,1.14000063600087,0.143287327617945,-1.38995654094867,24.94883,121.52954,18.3
158,2013.25,-0.141545979875424,-0.212306672802415,-0.0319813009421818,24.97886,121.53464,35.6
159,2013,-0.53654322449483,-0.549332079746211,0.307512509059441,24.97937,121.54245,39.4
160,2012.667,-0.194212279158012,-0.212306672802415,-0.0319813009421818,24.97886,121.53464,37.4
161,2012.917,-1.24753826480976,-0.819441229728416,1.32599393906431,24.95836,121.53756,57.8
162,2013.417,0.130563233084611,-0.370399916626872,-0.371475110943804,24.97723,121.53767,39.6
163,2012.75,-0.150323696422522,2.36326648806049,-1.38995654094867,24.94297,121.50342,11.6
164,2013.5,-0.808652437454866,-0.775745301735587,0.307512509059441,24.96674,121.54067,55.5
165,2012.833,-1.55475834395819,-0.711868519328313,-1.38995654094867,24.9711,121.5317,55.2
166,2012.917,-0.352211177005774,0.120970723653851,-1.05046273094705,24.97694,121.55391,30.6
167,2013.417,-1.55475834395819,-0.626639629229241,0.647006319061063,24.97744,121.54458,73.6
168,2013.417,0.920557722323423,-0.597254225509198,1.32599393906431,24.97408,121.54011,43.4
169,2013.083,0.867891423040836,-0.450653010628007,0.307512509059441,24.96299,121.5432,37.4
170,2013.417,-0.817430154001964,0.696248815700502,-1.05046273094705,24.95468,121.55481,23.5
171,2013.333,0.551893627345311,2.72860718563358,-1.38995654094867,24.94741,121.49628,14.4
172,2013.083,-1.23876054826266,-0.55464540596162,0.307512509059441,24.98085,121.54391,58.8
173,2013.583,-0.975429051849726,-0.787118355274065,1.66548774906593,24.97433,121.5431,58.1
174,2013.083,2.07043858999325,-0.540369070478902,-0.0319813009421818,24.98326,121.5446,35.1
175,2013.417,-1.17731653243298,-0.516474315134573,0.986500129062685,24.9805,121.53778,45.2
176,2013.083,1.09611205326538,-0.48467359026406,-0.371475110943804,24.97005,121.53758,36.5
177,2012.833,-0.334655743911578,2.76512699355494,-1.38995654094867,24.94867,121.49507,19.2
178,2013.083,1.34188811658412,-0.715317506655435,1.66548774906593,24.97697,121.54262,42
179,2013.5,-0.404877476288362,0.0479754779674183,-0.0319813009421818,24.99176,121.53456,36.7
180,2013.083,-0.325878027364481,-0.51107636869253,-1.05046273094705,24.97493,121.5273,42.6
181,2012.667,0.80644740721115,2.66647549731957,-1.38995654094867,24.94898,121.49621,15.5
182,2013.167,-0.53654322449483,-0.698823455682569,1.32599393906431,24.98489,121.54121,55.9
183,2013.5,-0.36976661009997,0.842629130589321,-0.371475110943804,24.96299,121.51284,23.6
184,2013.5,-0.0625465309515432,2.37549046611765,-1.38995654094867,24.94155,121.50381,18.8
185,2012.75,-0.317100310817383,1.21350738213192,-1.38995654094867,24.95495,121.56174,21.8
186,2012.75,1.20144465183056,0.287930867817801,-0.371475110943804,24.97285,121.5173,21.5
187,2013.167,0.279784414385275,0.872540954520744,-0.371475110943804,24.96322,121.51237,25.7
188,2013,-0.773541571266474,1.58012451402249,-1.38995654094867,24.95464,121.56627,22
189,2012.917,1.49988701443188,-0.708216221606489,1.32599393906431,24.97707,121.54312,44.3
190,2012.917,-0.123990546781229,2.36326648806049,-1.38995654094867,24.94297,121.50342,20.5
191,2013.5,1.54377559716737,-0.370262765304491,1.32599393906431,24.97945,121.53642,42.3
192,2013.167,-0.396099759741264,-0.264489938217426,-0.710968920945427,24.97371,121.54951,37.8
193,2013.167,2.2898815036707,-0.813159366387192,0.986500129062685,24.9675,121.54069,42.7
194,2013.417,-0.703319838889691,-0.524840862729505,0.307512509059441,24.98246,121.54477,49.3
195,2013.5,-0.220545428799306,2.12977487919211,-1.38995654094867,24.93363,121.51158,29.3
196,2013.333,-0.220545428799306,-0.49344691711324,0.307512509059441,24.95425,121.5399,34.6
197,2013,0.446561028780136,-0.297897258907651,-0.710968920945427,24.981,121.54713,36.6
198,2013.25,1.46477614824349,-0.7583787433323,1.32599393906431,24.96881,121.54089,48.2
199,2013.083,1.4296652820551,-0.733914465339054,0.986500129062685,24.96628,121.54196,39.1
200,2013.417,0.0427860676136317,-0.500942066531658,1.32599393906431,24.96945,121.5449,31.6
201,2013.417,-0.0274356647631517,-0.0698277623700056,-1.38995654094867,24.96305,121.54915,25.5
202,2013.417,-0.404877476288362,-0.413514952118236,0.307512509059441,24.98746,121.54391,45.9
203,2012.917,1.80710709358031,-0.349563295072227,-0.371475110943804,24.97559,121.53713,31.5
204,2012.667,-0.185434562610914,-0.629549836087159,0.307512509059441,24.98203,121.54348,46.1
205,2013,0.0252306345194359,0.262220739221945,-1.05046273094705,24.95182,121.54887,26.6
206,2013.083,-0.431210625929655,0.289860969616301,-0.371475110943804,24.97289,121.51728,21.4
207,2013.25,0.393894729497548,-0.558056282493787,2.00498155906755,24.98343,121.53762,44
208,2013.083,1.82466252667451,-0.331842884672548,-0.371475110943804,24.97503,121.53692,34.2
209,2012.75,-0.545320941041928,0.218882189068284,-1.05046273094705,24.95204,121.54842,26.2
210,2012.833,1.49988701443188,-0.719633455143442,1.32599393906431,24.97347,121.54271,40.9
211,2013.5,-1.0983170835091,-0.549332079746211,0.307512509059441,24.97937,121.54245,52.2
212,2013.083,-1.55475834395819,-0.641680636816118,-1.05046273094705,24.9748,121.53059,43.5
213,2013.333,-0.00988023166895558,0.571883229248181,-0.710968920945427,24.98672,121.52091,31.1
214,2013.083,-1.01053991803812,-0.787118355274065,1.66548774906593,24.97433,121.5431,58
215,2013.583,0.034008351066534,0.554067819174593,-0.371475110943804,24.96731,121.51486,20.9
216,2013.333,0.130563233084611,-0.554763858432423,1.32599393906431,24.972,121.54477,48.1
217,2013.25,1.76321851084482,-0.390581365284482,-1.05046273094705,24.97153,121.53559,39.7
218,2012.917,0.903002289229227,-0.56354970400427,0.647006319061063,24.97838,121.54119,40.8
219,2013.417,-0.360988893552872,-0.468782101860061,0.307512509059441,24.96515,121.53737,43.8
220,2012.75,1.0171126043415,-0.439033655182681,1.32599393906431,24.98102,121.53655,40.2
221,2013.333,1.71055221156224,-0.711012413009233,1.66548774906593,24.97703,121.54265,78.3
222,2013.333,-0.764763854719376,0.252062350404802,-1.38995654094867,24.98569,121.5276,38.5
223,2013.583,1.13122291945377,-0.517208878918395,2.00498155906755,24.98123,121.53743,48.5
224,2013.25,-0.755986138172278,0.252062350404802,-1.38995654094867,24.98569,121.5276,42.3
225,2013.333,1.47355386479059,-0.601329545131768,0.647006319061063,24.97814,121.5417,46
226,2013.25,-1.45820346194011,-0.705407194551391,0.647006319061063,24.96571,121.54089,49
227,2013,-0.106435113687033,2.37549046611765,-1.38995654094867,24.94155,121.50381,12.8
228,2012.917,1.28922181730154,-0.648774711714667,1.32599393906431,24.98059,121.53986,40.2
229,2013.417,-0.510210074853537,1.65393189203383,-1.38995654094867,25.00115,121.51776,46.6
230,2013.583,1.16633378564216,0.0574643528191541,-1.38995654094867,24.9489,121.53095,19
231,2013.5,-1.20364968207427,0.842629130589321,-0.371475110943804,24.96299,121.51284,33.4
232,2012.833,-0.132768263328327,2.36972313812452,-1.38995654094867,24.94235,121.50357,14.7
233,2012.917,0.824002840305346,2.63755170168976,-1.05046273094705,24.95032,121.49587,17.4
234,2013.333,1.92999512523968,-0.594653421258962,1.66548774906593,24.98016,121.53932,32.4
235,2013.25,-0.852541020190355,0.897486490244863,-0.0319813009421818,24.96007,121.51361,23.9
236,2012.75,-0.422432909382558,-0.660207870968429,0.986500129062685,24.96606,121.54297,39.3
237,2013.167,-1.23876054826266,-0.562587267774944,2.00498155906755,24.98322,121.53765,61.9
238,2013.167,-0.41365519283546,-0.278131859697657,-1.38995654094867,24.97668,121.52518,39
239,2013.083,-0.431210625929655,-0.278131859697657,-1.38995654094867,24.97668,121.52518,40.6
240,2013.5,0.034008351066534,-0.195040422645306,-1.38995654094867,24.96334,121.54767,29.7
241,2013.083,-0.589209523777418,0.498170930143176,-0.710968920945427,24.96412,121.5167,28.8
242,2013.5,-0.352211177005774,-0.660207870968429,0.986500129062685,24.96606,121.54297,41.4
243,2012.833,-1.37920401301623,0.787177527769215,-0.371475110943804,24.96357,121.51329,33.4
244,2013.417,1.32433268348993,-0.697019650364645,1.32599393906431,24.98236,121.53923,48.2
245,2013.083,-1.13342794969749,0.377099827795189,-0.371475110943804,24.97213,121.51627,21.7
246,2013.417,-0.896429602925845,-0.352002623646545,0.307512509059441,24.97258,121.54814,40.8
247,2013.417,-0.115212830234131,-0.549923549776005,0.647006319061063,24.96412,121.54273,40.6
248,2013.333,0.350006146762059,-0.0228337451976432,-1.38995654094867,24.96211,121.54928,23.1
249,2013,0.113007799990415,-0.0591475488219547,-1.38995654094867,24.96357,121.54951,22.3
250,2012.833,0.0252306345194359,4.13772887084293,-1.05046273094705,24.95743,121.47516,15
251,2013.167,1.88610654250419,-0.522278327739067,0.986500129062685,24.97429,121.53917,30
252,2012.917,1.22777780147185,0.05987460309462,-1.38995654094867,24.9496,121.53018,13.8
253,2012.833,-1.03687306767941,-0.787118355274065,1.66548774906593,24.97433,121.5431,52.7
254,2012.667,1.11366748635958,0.516365071193644,-0.710968920945427,24.96464,121.51623,25.9
255,2012.667,-1.45820346194011,-0.597341935800287,0.307512509059441,24.98254,121.54395,51.8
256,2013.417,1.21022236837765,3.50853232334075,-1.05046273094705,24.95095,121.48458,17.4
257,2012.667,-0.273211728081893,-0.59000960900896,-1.05046273094705,24.97519,121.53151,26.5
258,2013.25,-0.0362133813102494,-0.506891232933149,-1.05046273094705,24.97501,121.5273,43.9
259,2013.417,-1.55475834395819,-0.626639629229241,0.647006319061063,24.97744,121.54458,63.3
260,2013.083,-0.00110251512185785,-0.195040422645306,-1.38995654094867,24.96334,121.54767,28.8
261,2013.25,-0.0625465309515432,0.31788943887817,-0.0319813009421818,24.97073,121.517,30.7
262,2013.167,-0.132768263328327,0.954057647187004,-0.371475110943804,24.95885,121.51359,24.4
263,2012.917,-0.15910141296962,-0.629549836087159,0.307512509059441,24.98203,121.54348,53
264,2013.417,-1.21242739862137,0.842629130589321,-0.371475110943804,24.96299,121.51284,31.7
265,2013.167,1.30677725039573,-0.467652485220438,0.986500129062685,24.96968,121.54522,40.6
266,2012.833,-0.176656846063816,-0.212306672802415,-0.0319813009421818,24.97886,121.53464,38.1
267,2013.25,0.00767520142524018,0.554067819174593,-0.371475110943804,24.96731,121.51486,23.7
268,2012.833,1.49110929788479,-0.47628794765544,0.307512509059441,24.97433,121.53863,41.1
269,2013.417,-0.0449910978573474,-0.549332079746211,0.307512509059441,24.97937,121.54245,40.1
270,2013,-0.00988023166895558,-0.195040422645306,-1.38995654094867,24.96334,121.54767,23
271,2013.333,-0.606764956871614,-0.658661887951503,-1.05046273094705,24.9746,121.53046,117.5
272,2012.917,-0.00110251512185785,-0.500942066531658,1.32599393906431,24.96945,121.5449,26.5
273,2012.75,-0.41365519283546,-0.468782101860061,0.307512509059441,24.96515,121.53737,40.5
274,2013.417,-0.396099759741264,-0.723991634512344,-1.05046273094705,24.97371,121.52984,29.3
275,2013.167,0.859113706493738,-0.546599432745864,0.986500129062685,24.97305,121.53994,41
276,2012.667,-1.42309259575172,-0.840262091954337,0.986500129062685,24.96772,121.54102,49.7
277,2013,0.121785516537513,-0.49344691711324,0.307512509059441,24.95425,121.5399,34
278,2013.417,0.306117564026569,0.872540954520744,-0.371475110943804,24.96322,121.51237,27.7
279,2012.75,-1.55475834395819,-0.693676042158706,0.647006319061063,24.95618,121.53844,44
280,2013.417,-1.32653771373364,0.372681035623502,-0.371475110943804,24.97026,121.51642,31.1
281,2013.25,-1.35287086337494,-0.71273960057514,0.647006319061063,24.96581,121.54086,45.4
282,2013.333,-1.14220566624459,-0.551547655960966,1.66548774906593,24.98118,121.53788,44.8
283,2012.917,-1.37920401301623,0.294675131573477,-1.05046273094705,24.9512,121.549,25.6
284,2013.417,1.38577669931961,0.708960073152606,-0.710968920945427,24.98674,121.51844,23.5
285,2012.917,-0.238100861893501,-0.555106459424898,0.986500129062685,24.96735,121.54464,34.4
286,2013.167,1.08733433671828,-0.289667387240569,-0.371475110943804,24.97509,121.53644,55.3
287,2012.917,-1.03687306767941,-0.787118355274065,1.66548774906593,24.97433,121.5431,56.3
288,2013,0.130563233084611,-0.49344691711324,0.307512509059441,24.95425,121.5399,32.9
289,2013.583,-0.0976573971399347,-0.602320505032993,0.647006319061063,24.97841,121.5428,51
290,2013.333,-0.334655743911578,-0.629549836087159,0.307512509059441,24.98203,121.54348,44.5
291,2013.083,1.75444079429772,-0.470276979964834,-1.38995654094867,24.97217,121.53471,37
292,2012.833,-1.25631598135686,-0.814042966356685,0.986500129062685,24.95744,121.53711,54.4
293,2013.083,-0.0186579482160536,-0.545286234584603,0.307512509059441,24.95674,121.534,24.5
294,2012.667,-0.448766059023851,-0.555106459424898,0.986500129062685,24.96735,121.54464,42.5
295,2013.5,0.76255882447566,-0.592942476339554,0.647006319061063,24.9796,121.5414,38.1
296,2013.167,0.0427860676136317,0.868153062993614,-0.371475110943804,24.96299,121.51252,21.8
